id,week,product,loan_amount,loan_duration,unpaid_debt,credit_score,accept,due,overdue,returned_amount
561,7,0,1500,84,0,54.33,1,1,0,1682.79
562,7,0,1500,34,5000,53.46,1,1,1,0.00
563,7,0,1500,85,0,54.19,1,1,0,1685.10
564,7,0,100,27,0,67.02,1,1,0,103.77
565,7,0,800,89,0,59.37,1,1,0,903.65
566,7,0,1500,89,0,48.06,0,,,
567,7,0,1000,26,0,54.9,1,1,0,1036.23
568,7,0,1500,83,0,57.01,1,1,0,1680.49
569,7,0,700,76,3000,49.43,0,,,
570,7,0,500,85,0,51.52,1,1,0,561.70
571,7,0,1000,87,0,47.27,0,,,
572,7,0,400,10,0,59.98,1,1,0,405.51
573,7,0,1500,31,0,48.81,0,,,
574,7,0,400,22,0,55.94,1,1,0,412.23
575,7,0,1000,27,0,47.68,0,,,
576,7,0,400,71,0,59.44,1,1,0,440.83
577,7,0,800,88,0,50.32,1,1,0,902.42
578,7,0,1500,90,0,45.31,0,,,
579,7,0,400,79,0,46.14,0,,,
580,7,0,1400,76,0,63.65,1,1,0,1553.50
581,7,0,400,23,0,61.39,1,1,0,412.79
582,7,0,1000,40,0,74.37,1,1,0,1056.28
583,7,0,1400,24,2000,52.36,1,1,1,0.00
584,7,0,1500,78,0,43.21,0,,,
585,7,0,500,24,0,52.64,1,1,0,516.70
586,7,0,1300,74,3000,41.32,0,,,
587,7,0,900,80,0,57.99,1,1,0,1004.16
588,7,0,700,19,0,40.98,0,,,
589,7,0,1500,83,0,38.79,0,,,
590,7,0,1400,79,0,59.91,1,1,0,1559.89
591,7,0,1400,84,0,34.29,0,,,
592,7,0,1300,89,0,56.48,1,1,0,1468.44
593,7,0,1500,87,0,51.04,1,1,0,1689.72
594,7,0,1400,74,0,56.62,1,1,0,1549.25
595,7,0,1500,82,5000,36.59,0,,,
596,7,0,1500,85,0,25.44,0,,,
597,7,0,1500,90,0,39.47,0,,,
598,7,0,1500,85,5000,50.03,1,1,0,1685.10
599,7,0,1000,87,0,73.83,1,1,0,1126.48
600,7,0,300,33,5000,44.71,0,,,
601,7,0,800,86,5000,47.66,0,,,
602,7,0,700,78,300,43.19,0,,,
603,7,0,300,26,5000,37.37,0,,,
604,7,0,900,87,5000,24.54,0,,,
605,7,0,800,18,1500,60.36,1,1,0,819.96
606,7,0,400,75,0,42.8,0,,,
607,7,0,400,88,0,51.41,1,1,0,451.21
608,7,0,800,90,0,55.01,1,1,0,904.89
609,7,0,700,27,5000,22.1,0,,,
610,7,0,1500,77,5000,40.09,0,,,
611,7,0,1300,37,0,60.96,1,1,0,1367.54
612,7,0,800,90,0,53.56,1,1,0,904.89
613,7,0,100,24,0,58.81,1,1,0,103.34
614,7,0,1500,30,0,57.72,1,1,0,1562.88
615,7,0,1000,28,0,53.38,1,1,0,1039.07
616,7,0,900,5,0,38.64,0,,,
617,7,0,900,87,0,53.67,1,1,0,1013.83
618,7,0,500,77,0,28.53,0,,,
619,7,0,1400,90,2000,34.21,0,,,
620,7,0,200,22,0,56.48,1,1,0,206.11
621,7,0,1400,29,1100,52.23,1,1,0,1456.70
622,7,1,2900,76,0,58.54,1,1,0,3217.96
623,7,1,3700,87,0,45.99,0,,,
624,7,1,1000,90,0,72.38,1,1,0,1131.11
625,7,1,1500,82,0,45.82,0,,,
626,7,1,800,74,0,51.44,1,1,0,885.29
627,7,1,1200,90,0,56.63,1,1,0,1357.34
628,7,1,100,15,0,60.45,1,1,0,102.07
629,7,1,1500,89,0,78.96,1,1,0,1694.35
630,8,0,400,20,5000,56.03,1,1,0,411.10
631,8,0,1400,75,0,34.13,0,,,
632,8,0,1500,84,5000,35.7,0,,,
633,8,0,1500,90,0,52.82,1,1,0,1696.67
634,8,0,1500,90,0,56.56,1,1,0,1696.67
635,8,0,1500,89,0,46.88,0,,,
636,8,0,1500,85,5000,41,0,,,
637,8,0,1500,26,3000,30.49,0,,,
638,8,0,300,29,0,41.32,0,,,
639,8,0,300,25,0,61.45,1,1,0,310.44
640,8,0,800,80,0,58.43,1,1,0,892.59
641,8,0,300,25,0,53.34,1,1,0,310.44
642,8,0,1500,75,0,43.54,0,,,
643,8,0,300,22,3000,26.51,0,,,
644,8,0,900,27,5000,37.75,0,,,
645,8,0,400,80,2000,33,0,,,
646,8,0,1500,78,0,55.89,1,1,0,1669.03
647,8,0,1500,90,0,33.02,0,,,
648,8,0,400,71,0,68.61,1,1,0,440.83
649,8,0,900,41,0,58.88,1,1,0,951.96
650,8,0,300,27,0,32.19,0,,,
651,8,0,1500,84,0,53.7,1,1,0,1682.79
652,8,0,1300,27,0,41,0,,,
653,8,0,1000,82,0,71.45,1,1,0,1118.79
654,8,0,1300,27,0,60.3,1,1,0,1348.95
655,8,0,1500,82,650,48.25,0,,,
656,8,0,400,36,0,52.16,1,1,0,420.21
657,8,0,1500,90,0,52.92,1,1,0,1696.67
658,8,0,200,31,0,59.54,1,1,0,208.67
659,8,0,200,36,0,61.5,1,1,0,210.10
660,8,0,1500,20,0,76.62,1,1,0,1541.64
661,8,0,1500,90,1500,30.84,0,,,
662,8,0,1200,21,0,48.99,0,,,
663,8,0,1000,33,1000,74.08,1,1,0,1046.21
664,8,0,300,74,0,44.47,0,,,
665,8,0,400,27,0,55.78,1,1,0,415.06
666,8,0,400,16,0,50.99,1,1,0,408.86
667,8,1,4800,85,350,51.97,1,1,0,5392.31
668,8,1,600,90,650,44.23,0,,,
669,8,1,1000,16,5000,49.21,0,,,
670,8,1,700,27,5000,61.98,1,1,1,0.00
671,8,1,1900,24,0,54.68,1,1,0,1963.46
672,8,1,400,23,0,40.12,0,,,
673,8,1,1200,15,0,66.94,1,1,0,1224.90
674,8,1,100,25,0,68.62,1,1,0,103.48
675,9,0,1500,90,5000,45.98,0,,,
676,9,0,1500,82,5000,21.26,0,,,
677,9,0,1300,27,0,46.39,0,,,
678,9,0,900,22,0,50.96,1,1,0,927.52
679,9,0,300,32,5000,50.76,1,1,1,0.00
680,9,0,300,88,0,62.26,1,1,0,338.41
681,9,0,700,23,5000,37.7,0,,,
682,9,0,1500,84,5000,42.3,0,,,
683,9,0,900,82,5000,49.55,0,,,
684,9,0,1500,85,3000,54.95,1,1,1,0.00
685,9,0,1400,79,0,60.3,1,1,0,1559.89
686,9,0,400,28,0,58.2,1,1,0,415.63
687,9,0,1300,24,0,50.04,1,1,0,1343.42
688,9,0,1500,90,0,27.12,0,,,
689,9,0,1100,25,0,67.49,1,1,0,1138.30
690,9,0,1500,90,2000,32.42,0,,,
691,9,0,1400,86,0,45.31,0,,,
692,9,0,1500,88,5000,34.53,0,,,
693,9,0,800,70,0,47.66,0,,,
694,9,0,400,77,5000,27.21,0,,,
695,9,0,300,19,0,63.25,1,1,0,307.91
696,9,0,500,74,0,61.47,1,1,0,553.30
697,9,0,300,79,0,55.91,1,1,0,334.26
698,9,0,1500,90,0,52.97,1,1,0,1696.67
699,9,0,300,20,0,60.88,1,1,0,308.33
700,9,0,1400,90,0,44.95,0,,,
701,9,0,800,90,2000,41.54,0,,,
702,9,0,300,82,0,37.76,0,,,
703,9,0,900,5,0,73.92,1,1,0,906.18
704,9,0,1300,26,0,58.7,1,1,0,1347.10
705,9,0,1400,90,0,65.56,1,1,0,1583.56
706,9,0,1300,89,0,50.23,1,1,0,1468.44
707,9,0,800,29,0,45.97,0,,,
708,9,0,1400,74,0,69.77,1,1,0,1549.25
709,9,0,800,41,450,28.79,0,,,
710,9,0,1500,86,0,70.39,1,1,0,1687.41
711,9,0,1500,88,0,48.42,0,,,
712,9,0,1500,80,0,45.5,0,,,
713,9,0,1400,34,0,49.8,0,,,
714,9,0,1400,75,0,32.05,0,,,
715,9,0,700,84,3000,42.96,0,,,
716,9,0,1000,35,5000,35.54,0,,,
717,9,0,300,76,0,53.67,1,1,0,332.89
718,9,0,500,18,0,41.25,0,,,
719,9,0,800,80,0,78.22,1,1,0,892.59
720,9,0,1400,81,0,43.73,0,,,
721,9,0,1100,12,0,50.88,1,1,0,1118.22
722,9,0,1400,82,5000,32.38,0,,,
723,9,0,1500,79,0,52.28,1,1,0,1671.31
724,9,0,400,19,5000,36.23,0,,,
725,9,0,1500,90,300,47.86,0,,,
726,9,0,100,22,0,46.11,0,,,
727,9,0,800,30,1500,41.62,0,,,
728,9,0,1500,75,0,51.68,1,1,0,1662.19
729,9,0,200,87,0,56.83,1,1,0,225.30
730,9,0,900,24,1500,44.98,0,,,
731,9,0,300,20,0,76.67,1,1,0,308.33
732,9,0,1400,83,700,38.65,0,,,
733,9,0,300,75,0,44.91,0,,,
734,9,0,1500,19,5000,22.14,0,,,
735,9,0,1500,85,0,76.93,1,1,0,1685.10
736,9,0,1500,85,2000,57.71,1,1,1,0.00
737,9,0,900,77,0,45.91,0,,,
738,9,0,1400,90,0,63.04,1,1,0,1583.56
739,9,0,1500,31,0,52.06,1,1,0,1565.03
740,9,0,1300,87,0,61.51,1,1,0,1464.42
741,9,0,1500,34,0,50.92,1,1,0,1571.47
742,9,0,800,66,3000,28.06,0,,,
743,9,0,1000,90,5000,44.36,0,,,
744,9,0,1500,77,0,50.37,1,1,0,1666.74
745,9,0,1000,37,0,84.79,1,1,0,1051.95
746,9,0,300,19,5000,52.02,1,1,1,0.00
747,9,0,300,34,0,53.21,1,1,0,314.29
748,9,0,1500,76,0,49.09,0,,,
749,9,0,1400,80,0,54.88,1,1,0,1562.03
750,9,0,800,79,0,51.49,1,1,0,891.37
751,9,0,900,82,0,57.88,1,1,0,1006.92
752,9,0,1500,23,5000,52.3,1,1,0,1547.98
753,9,0,1400,86,5000,22.08,0,,,
754,9,0,1300,90,0,52.2,1,1,0,1470.45
755,9,0,1400,27,0,39.97,0,,,
756,9,0,800,30,0,54.7,1,1,0,833.54
757,9,0,300,30,0,41.46,0,,,
758,9,0,1500,23,0,51.61,1,1,0,1547.98
759,9,0,1500,90,0,48.25,0,,,
760,9,0,1000,29,0,43.49,0,,,
761,9,0,1500,89,0,90.81,1,1,0,1694.35
762,9,0,900,89,5000,38.73,0,,,
763,9,0,1500,90,0,52.84,1,1,0,1696.67
764,9,0,1500,79,0,52.63,1,1,0,1671.31
765,9,0,1000,26,0,48.74,0,,,
766,9,0,1500,90,0,63.24,1,1,0,1696.67
767,9,0,1400,32,0,65.59,1,1,0,1462.69
768,9,0,200,26,5000,15,0,,,
769,9,0,1500,79,0,57.54,1,1,0,1671.31
770,9,0,1500,90,0,53.68,1,1,0,1696.67
771,9,0,300,30,0,71.52,1,1,0,312.58
772,9,0,900,83,0,58.75,1,1,0,1008.29
773,9,0,900,40,0,56.53,1,1,0,950.66
774,9,0,300,24,0,67.9,1,1,0,310.02
775,9,0,1300,26,5000,42.9,0,,,
776,9,0,1400,13,0,50.93,1,1,0,1425.14
777,9,0,1500,90,0,63.27,1,1,0,1696.67
778,9,0,500,17,0,65.02,1,1,0,511.77
779,9,0,300,35,0,57,1,1,0,314.72
780,9,0,1500,87,0,49.11,0,,,
781,9,0,200,32,0,59.5,1,1,0,208.96
782,9,0,1400,26,5000,63.08,1,1,1,0.00
783,9,0,1500,82,0,42.23,0,,,
784,9,0,400,35,5000,24.47,0,,,
785,9,0,1200,34,0,69.28,1,1,0,1257.17
786,9,0,1000,87,0,48.07,0,,,
787,9,0,300,72,0,39.19,0,,,
788,9,0,400,83,3000,26.39,0,,,
789,9,0,200,22,0,58.97,1,1,0,206.11
790,9,0,1400,13,5000,38.8,0,,,
791,9,0,300,84,0,54.04,1,1,0,336.56
792,9,0,900,32,5000,21.39,0,,,
793,9,0,800,76,0,53.08,1,1,0,887.71
794,9,0,1200,90,0,46.05,0,,,
795,9,0,400,36,0,52.71,1,1,0,420.21
796,9,0,900,32,0,49.24,0,,,
797,9,0,200,25,950,44.46,0,,,
798,9,0,800,41,5000,48.13,0,,,
799,9,0,1500,65,0,40.45,0,,,
800,9,0,1400,86,0,41.98,0,,,
801,9,0,1500,83,0,39.51,0,,,
802,9,0,1000,31,0,38.45,0,,,
803,9,0,1300,73,5000,42.52,0,,,
804,9,0,1100,36,0,54.4,1,1,0,1155.57
805,9,0,1500,88,0,71.63,1,1,0,1692.03
806,9,0,900,81,0,72.74,1,1,0,1005.54
807,9,0,300,90,5000,5.64,0,,,
808,9,0,500,42,5000,41.8,0,,,
809,9,0,1500,78,0,39.73,0,,,
810,9,0,1500,80,0,62.69,1,1,0,1673.60
811,9,0,300,24,0,48.46,0,,,
812,9,0,1000,29,5000,40.17,0,,,
813,9,0,1500,32,0,69.7,1,1,0,1567.17
814,9,0,300,26,3000,22.64,0,,,
815,9,0,1500,76,0,50.03,1,1,0,1664.46
816,9,0,1500,90,5000,69.13,1,1,1,0.00
817,9,1,600,20,1500,42.46,0,,,
818,9,1,2600,83,0,61.62,1,1,0,2912.85
819,9,1,2600,23,5000,36.52,0,,,
820,9,1,100,14,650,66.68,1,1,0,101.93
821,9,1,1300,29,0,45.8,0,,,
822,9,1,200,35,0,67.44,1,1,0,209.82
823,9,1,300,17,450,55.86,1,1,0,307.06
824,10,0,1000,23,3000,22.39,0,,,
825,10,0,1400,29,5000,36.59,0,,,
826,10,0,800,71,5000,45.13,0,,,
827,10,0,900,16,0,64.9,1,1,0,919.93
828,10,0,1500,90,1500,61.32,1,1,0,1696.67
829,10,0,1500,81,0,56.17,1,1,0,1675.90
830,10,0,400,14,0,37.97,0,,,
831,10,0,1500,78,0,37.05,0,,,
832,10,0,500,85,3000,45.38,0,,,
833,10,0,900,79,5000,38.38,0,,,
834,10,0,1500,83,150,60.25,1,1,0,1680.49
835,10,0,1000,79,500,55.03,1,1,0,1114.21
836,10,0,300,72,0,56.29,1,1,0,331.08
837,10,0,200,29,0,55.64,1,1,0,208.10
838,10,0,900,17,0,56.11,1,1,0,921.19
839,10,0,1500,87,0,67.21,1,1,0,1689.72
840,10,0,1400,27,0,56.57,1,1,0,1452.71
841,10,0,1000,82,0,55.09,1,1,0,1118.79
842,10,0,1500,20,300,51.71,1,1,1,0.00
843,10,0,900,32,0,71.52,1,1,0,940.30
844,10,0,1500,73,0,38.95,0,,,
845,10,0,800,79,50,27.48,0,,,
846,10,0,800,17,0,56.45,1,1,0,818.84
847,10,0,1500,25,0,58.55,1,1,0,1552.22
848,10,0,400,34,950,60.13,1,1,0,419.06
849,10,0,1000,33,3000,39.03,0,,,
850,10,0,1000,80,3000,39.19,0,,,
851,10,0,1000,44,0,85.29,1,1,0,1062.08
852,10,0,1400,63,0,42.07,0,,,
853,10,0,1400,90,0,50.85,1,1,0,1583.56
854,10,0,1400,30,0,50.86,1,1,0,1458.69
855,10,0,1400,89,5000,43.96,0,,,
856,10,0,1500,39,0,43.95,0,,,
857,10,0,1500,84,0,44.14,0,,,
858,10,0,900,74,0,56.7,1,1,0,995.95
859,10,0,1500,82,0,45.11,0,,,
860,10,0,500,27,5000,14.71,0,,,
861,10,0,1500,75,5000,41.22,0,,,
862,10,0,1500,88,0,50.16,1,1,0,1692.03
863,10,0,1300,36,0,59.28,1,1,0,1365.67
864,10,0,100,24,0,66.12,1,1,0,103.34
865,10,0,300,87,3000,18.01,0,,,
866,10,0,1300,74,0,54.88,1,1,0,1438.59
867,10,0,300,24,0,71.88,1,1,0,310.02
868,10,0,900,32,0,55.51,1,1,0,940.30
869,10,0,400,8,0,50.06,1,1,0,404.40
870,10,0,1500,90,0,65.63,1,1,0,1696.67
871,10,0,1500,88,0,58.42,1,1,0,1692.03
872,10,0,200,37,2000,29.71,0,,,
873,10,0,1300,29,0,53.69,1,1,0,1352.65
874,10,0,1100,35,0,54.11,1,1,0,1153.99
875,10,0,1000,39,0,54.34,1,1,0,1054.84
876,10,0,1500,40,0,62.23,1,1,0,1584.43
877,10,0,300,70,3000,25.36,0,,,
878,10,0,1400,90,0,63.53,1,1,0,1583.56
879,10,0,1500,90,0,44.19,0,,,
880,10,0,1300,33,0,52.94,1,1,0,1360.07
881,10,0,400,78,0,49.25,0,,,
882,10,0,1500,77,0,45.22,0,,,
883,10,0,1400,90,0,77.72,1,1,0,1583.56
884,10,0,500,67,0,43.24,0,,,
885,10,0,800,37,0,58.66,1,1,0,841.56
886,10,0,300,9,3000,47.6,0,,,
887,10,0,1100,89,0,43.45,0,,,
888,10,0,900,90,550,37,0,,,
889,10,0,1500,42,0,49.8,0,,,
890,10,0,1300,83,0,52.88,1,1,0,1456.43
891,10,0,300,22,0,43.17,0,,,
892,10,0,900,32,0,67.58,1,1,0,940.30
893,10,0,1400,40,0,62.43,1,1,0,1478.80
894,10,0,200,33,0,51.21,1,1,0,209.24
895,10,0,1400,84,0,64.91,1,1,0,1570.61
896,10,0,1400,17,0,81.61,1,1,0,1432.96
897,10,0,500,77,0,59.19,1,1,0,555.58
898,10,0,1400,86,0,56.87,1,1,0,1574.91
899,10,0,900,89,2000,40.63,0,,,
900,10,0,1500,81,3000,64.59,1,1,0,1675.90
901,10,0,800,79,0,63.5,1,1,0,891.37
902,10,0,800,90,2000,36.98,0,,,
903,10,0,200,29,5000,36.77,0,,,
904,10,0,1500,86,2000,33.96,0,,,
905,10,0,1500,85,0,51.48,1,1,0,1685.10
906,10,0,1000,29,0,53.91,1,1,0,1040.50
907,10,0,800,30,1050,58.88,1,1,0,833.54
908,10,0,800,38,1500,51.99,1,1,0,842.72
909,10,0,1500,80,5000,27.15,0,,,
910,10,0,800,29,0,50.38,1,1,0,832.40
911,10,0,1000,78,550,59.38,1,1,0,1112.69
912,10,1,300,90,0,49.69,0,,,
913,10,1,100,76,0,69.22,1,1,0,110.96
914,10,1,500,29,3000,59.96,1,1,1,0.00
915,10,1,600,31,0,57.17,1,1,0,626.01
916,10,1,2200,88,0,50.74,1,1,0,2481.65
917,10,1,1100,19,0,78.39,1,1,0,1128.99
918,10,1,2500,79,0,57.67,1,1,0,2785.52
919,10,1,700,8,0,69.43,1,1,0,707.71
920,10,1,500,36,5000,56.46,1,1,1,0.00
921,10,1,1800,90,0,52.08,1,1,0,2036.01
922,10,1,600,23,0,47.61,0,,,
923,11,0,1500,86,0,38.3,0,,,
924,11,0,1400,43,5000,62.5,1,1,1,0.00
925,11,0,800,30,0,73.25,1,1,0,833.54
926,11,0,800,74,0,51.77,1,1,0,885.29
927,11,0,1500,81,0,49.65,0,,,
928,11,0,1000,84,0,60.72,1,1,0,1121.86
929,11,0,400,28,0,42.69,0,,,
930,11,0,400,30,0,45.27,0,,,
931,11,0,1300,85,5000,27.65,0,,,
932,11,0,300,24,0,67.31,1,1,0,310.02
933,11,0,400,23,2000,37.95,0,,,
934,11,0,1500,90,0,44.3,0,,,
935,11,0,300,20,5000,32.55,0,,,
936,11,0,1400,20,3000,39.87,0,,,
937,11,0,1500,43,0,56.01,1,1,0,1590.95
938,11,0,900,67,3000,28.45,0,,,
939,11,0,1300,66,5000,50.09,1,1,1,0.00
940,11,0,900,33,0,19.07,0,,,
941,11,0,1500,80,0,56.71,1,1,0,1673.60
942,11,0,800,86,0,53.14,1,1,0,899.95
943,11,0,1500,79,750,64.96,1,1,0,1671.31
944,11,0,900,80,0,55.86,1,1,0,1004.16
945,11,0,300,27,0,57.6,1,1,0,311.30
946,11,0,1500,82,0,60.82,1,1,0,1678.19
947,11,0,1500,82,0,53.99,1,1,0,1678.19
948,11,0,900,90,0,54.46,1,1,0,1018.00
949,11,0,1500,87,0,61.59,1,1,0,1689.72
950,11,0,1400,64,0,34.54,0,,,
951,11,0,1500,27,400,48.87,0,,,
952,11,0,800,22,5000,41.75,0,,,
953,11,0,1500,32,5000,51.89,1,1,1,0.00
954,11,0,1500,28,0,87.56,1,1,0,1558.61
955,11,0,400,76,0,50.55,1,1,0,443.86
956,11,0,1500,24,0,53.68,1,1,0,1550.10
957,11,0,400,38,0,76.37,1,1,0,421.36
958,11,0,1500,74,0,43.98,0,,,
959,11,0,1400,72,3000,66.28,1,1,0,1545.02
960,11,0,1500,83,0,51.23,1,1,0,1680.49
961,11,0,700,26,0,34.87,0,,,
962,11,0,400,76,5000,35.42,0,,,
963,11,0,1300,35,5000,37.37,0,,,
964,11,0,1400,76,0,48.18,0,,,
965,11,0,1500,78,5000,37,0,,,
966,11,0,1400,79,1500,59.05,1,1,0,1559.89
967,11,0,1500,81,0,71.09,1,1,0,1675.90
968,11,0,200,78,0,53.69,1,1,0,222.54
969,11,0,800,78,5000,21.05,0,,,
970,11,0,400,34,3000,38.82,0,,,
971,11,0,1400,15,0,76.7,1,1,0,1429.04
972,11,0,1500,87,0,73.81,1,1,0,1689.72
973,11,0,1500,86,0,56.7,1,1,0,1687.41
974,11,0,1400,90,5000,51.26,1,1,1,0.00
975,11,0,300,19,0,53.8,1,1,0,307.91
976,11,0,400,25,0,60.04,1,1,0,413.93
977,11,0,300,25,0,44.6,0,,,
978,11,0,1300,29,5000,14.45,0,,,
979,11,0,900,14,0,81.08,1,1,0,917.41
980,11,0,1500,77,3000,35.72,0,,,
981,11,0,1500,79,0,47.46,0,,,
982,11,0,700,90,0,47.85,0,,,
983,11,0,300,82,0,30.52,0,,,
984,11,0,1500,26,0,52.06,1,1,0,1554.35
985,11,0,1000,32,0,42.36,0,,,
986,11,0,900,68,0,42.5,0,,,
987,11,0,400,18,5000,46.06,0,,,
988,11,0,1500,33,800,49.56,0,,,
989,11,0,400,67,0,41.53,0,,,
990,11,0,1000,87,0,66.89,1,1,0,1126.48
991,11,0,1400,21,0,57.71,1,1,0,1440.83
992,11,0,300,22,0,65,1,1,0,309.17
993,11,0,800,78,0,37.02,0,,,
994,11,0,1500,80,0,44.94,0,,,
995,11,0,300,65,0,54.78,1,1,0,327.92
996,11,0,1500,90,5000,17.06,0,,,
997,11,0,1500,81,0,62.78,1,1,0,1675.90
998,11,0,800,78,0,69.51,1,1,0,890.15
999,11,0,200,22,0,35.69,0,,,
1000,11,0,1300,90,0,51,1,1,0,1470.45
1001,11,0,800,89,0,60.74,1,1,0,903.65
1002,11,0,1500,84,0,45.99,0,,,
1003,11,0,900,28,2000,40.93,0,,,
1004,11,0,1300,90,0,35.93,0,,,
1005,11,0,800,30,0,81.9,1,1,0,833.54
1006,11,0,1500,87,5000,40.13,0,,,
1007,11,0,1500,88,0,49.38,0,,,
1008,11,0,800,23,0,48.84,0,,,
1009,11,1,1700,24,850,66.73,1,1,0,1756.78
1010,11,1,700,27,0,69.6,1,1,0,726.36
1011,11,1,1600,80,0,59.8,1,1,0,1785.18
1012,11,1,400,87,0,58.97,1,1,0,450.59
1013,11,1,1200,75,5000,62.69,1,1,1,0.00
1014,11,1,2500,33,0,40.19,0,,,
1015,11,1,300,27,0,71.08,1,1,0,311.30
1016,11,1,400,31,0,81.17,1,1,0,417.34
1017,11,1,1600,74,5000,62.35,1,1,0,1770.57
1018,11,1,1100,21,5000,66.08,1,1,0,1132.08
1019,11,1,200,36,5000,50.16,1,1,1,0.00
1020,12,0,1500,31,5000,24.07,0,,,
1021,12,0,1500,86,5000,53.96,1,1,1,0.00
1022,12,0,1500,16,1500,58.29,1,1,0,1533.22
1023,12,0,1500,78,0,47.07,0,,,
1024,12,0,900,84,0,59.08,1,1,0,1009.68
1025,12,0,1500,80,0,38.22,0,,,
1026,12,0,1100,29,0,49.44,0,,,
1027,12,0,1500,24,900,69.14,1,1,0,1550.10
1028,12,0,1300,23,0,64.8,1,1,0,1341.58
1029,12,0,1500,87,0,71.85,1,1,0,1689.72
1030,12,0,800,84,0,53.31,1,1,0,897.49
1031,12,0,1400,90,700,64.59,1,1,0,1583.56
1032,12,0,1500,79,5000,57.72,1,1,0,1671.31
1033,12,0,1500,64,250,44.87,0,,,
1034,12,0,1400,30,5000,45.69,0,,,
1035,12,0,1400,79,0,40.92,0,,,
1036,12,0,1500,28,2000,53.4,1,1,0,1558.61
1037,12,0,1500,80,0,42.78,0,,,
1038,12,0,400,28,0,34.21,0,,,
1039,12,0,1400,77,0,48.47,0,,,
1040,12,0,300,32,0,58.01,1,1,0,313.43
1041,12,0,100,30,3000,39.56,0,,,
1042,12,0,1300,90,0,51.06,1,1,0,1470.45
1043,12,0,1000,31,0,54.12,1,1,0,1043.35
1044,12,0,1000,35,0,52.74,1,1,0,1049.08
1045,12,0,400,35,0,57.47,1,1,0,419.63
1046,12,0,900,29,0,52.46,1,1,0,936.45
1047,12,0,1400,88,0,60.76,1,1,0,1579.23
1048,12,0,1500,71,0,48.15,0,,,
1049,12,0,1500,28,0,47.72,0,,,
1050,12,0,1000,27,5000,43.75,0,,,
1051,12,0,800,83,2000,40.02,0,,,
1052,12,0,1500,84,5000,46.09,0,,,
1053,12,0,200,29,0,50.96,1,1,0,208.10
1054,12,0,200,33,2000,45.62,0,,,
1055,12,0,1500,19,0,30.33,0,,,
1056,12,0,1400,29,0,61.34,1,1,0,1456.70
1057,12,0,400,82,0,52.93,1,1,0,447.52
1058,12,0,1400,90,0,49.73,0,,,
1059,12,0,1400,86,0,50.26,1,1,0,1574.91
1060,12,0,500,22,0,59.04,1,1,0,515.29
1061,12,0,1400,82,100,27.43,0,,,
1062,12,0,1400,30,0,65.75,1,1,0,1458.69
1063,12,0,1200,82,0,61.51,1,1,0,1342.55
1064,12,0,1500,88,3000,35.17,0,,,
1065,12,0,800,17,0,77.65,1,1,0,818.84
1066,12,0,1200,89,5000,52.82,1,1,1,0.00
1067,12,0,1500,81,0,58.72,1,1,0,1675.90
1068,12,0,1500,20,0,40.35,0,,,
1069,12,0,1500,28,0,49.55,0,,,
1070,12,0,1200,80,0,67.81,1,1,0,1338.88
1071,12,0,200,87,0,52.78,1,1,0,225.30
1072,12,0,1400,90,0,58.85,1,1,0,1583.56
1073,12,0,1500,86,0,34.81,0,,,
1074,12,0,400,82,0,24.7,0,,,
1075,12,0,100,26,0,59.11,1,1,0,103.62
1076,12,0,900,35,0,59.42,1,1,0,944.17
1077,12,0,800,90,0,45.18,0,,,
1078,12,0,300,28,0,48.27,0,,,
1079,12,0,1500,40,0,53.2,1,1,0,1584.43
1080,12,0,700,22,650,42.33,0,,,
1081,12,0,300,24,0,70.02,1,1,0,310.02
1082,12,0,1400,90,0,28.62,0,,,
1083,12,0,1500,30,1150,63.69,1,1,0,1562.88
1084,12,0,1400,86,0,66.95,1,1,0,1574.91
1085,12,0,1000,85,5000,23.98,0,,,
1086,12,0,300,17,0,48.99,0,,,
1087,12,0,300,24,0,39.71,0,,,
1088,12,0,300,35,0,64.69,1,1,0,314.72
1089,12,0,1000,18,0,52.09,1,1,0,1024.95
1090,12,0,1400,26,0,52,1,1,0,1450.73
1091,12,0,1100,80,0,37.27,0,,,
1092,12,0,1000,81,0,50.35,1,1,0,1117.26
1093,12,0,300,74,3000,46.14,0,,,
1094,12,0,1500,83,0,45.63,0,,,
1095,12,0,1500,89,0,61.4,1,1,0,1694.35
1096,12,0,1400,88,0,44.63,0,,,
1097,12,0,400,79,0,37.07,0,,,
1098,12,0,1000,89,0,56.53,1,1,0,1129.57
1099,12,0,1200,90,5000,29.08,0,,,
1100,12,0,200,74,0,39.3,0,,,
1101,12,0,900,76,1100,51.47,1,1,0,998.68
1102,12,0,200,28,0,76.97,1,1,0,207.81
1103,12,0,1400,78,0,52.89,1,1,0,1557.76
1104,12,0,800,78,1050,48.76,0,,,
1105,12,0,400,78,5000,52.76,1,1,0,445.07
1106,12,0,1000,29,0,58.49,1,1,0,1040.50
1107,12,0,1000,17,0,63.51,1,1,0,1023.54
1108,12,0,200,75,5000,65.52,1,1,0,221.63
1109,12,0,1300,83,0,63.69,1,1,0,1456.43
1110,12,0,1000,90,0,50.7,1,1,0,1131.11
1111,12,0,1100,27,0,29.9,0,,,
1112,12,0,800,85,0,60.89,1,1,0,898.72
1113,12,0,700,77,0,40.17,0,,,
1114,12,0,1400,74,0,52.56,1,1,0,1549.25
1115,12,0,1000,18,3000,34.17,0,,,
1116,12,0,100,29,0,41.81,0,,,
